chromosome	start	stop	ab_initio_tx_id	Human_PB	Chimp_PB	Gorilla_PB	Orangutan_PB	Rhesus_PB	gene_id	gene_name
chr4	3059481	3059586	augPB-10709.t1	0	0	0	0	1	ENSG00000272549.1	LINC02538
chr4	10032148	10032330	augPB-10754.t1	0	0	0	0	2	ENSG00000220913.1	AL391361.1
chr4	10037738	10037920	augPB-10754.t1	0	0	0	0	1	ENSG00000220913.1	AL391361.1
chr4	10043209	10043391	augPB-10754.t1	0	0	0	0	3	ENSG00000220913.1	AL391361.1
chr4	10048655	10048837	augPB-10754.t1	0	0	0	0	5	ENSG00000220913.1	AL391361.1
chr4	10054220	10054402	augPB-10754.t1	0	0	0	0	4	ENSG00000220913.1	AL391361.1
chr4	10059743	10059923	augPB-10754.t1	0	0	0	0	5	ENSG00000220913.1	AL391361.1
chr4	10065147	10065329	augCGP-10204.t1	0	0	0	0	8	ENSG00000220913.1	AL391361.1
chr4	10069556	10069738	augCGP-10204.t1	0	0	0	0	15	ENSG00000220913.1	AL391361.1
chr4	10074956	10075138	augCGP-10204.t1	0	0	0	0	21	ENSG00000220913.1	AL391361.1
chr4	10095106	10095288	augCGP-10204.t1	0	0	0	0	23	ENSG00000220913.1	AL391361.1
chr4	10122006	10122188	augCGP-10204.t1	0	0	0	0	20	ENSG00000220913.1	AL391361.1
chr4	10136237	10136378	augCGP-10204.t1	0	0	0	0	19	ENSG00000220913.1	AL391361.1
chr4	14964712	14964839	augPB-10804.t2	0	0	1	0	4	ENSG00000009413.16	REV3L
chr4	27239923	27240064	augPB-10867.t3	0	0	0	0	1	ENSG00000186439.14	TRDN
chr4	33407055	33407123	augPB-10892.t1	0	0	0	0	1	ENSG00000203756.8	TMEM244
chr4	38044127	38044228	augPB-10916.t1	0	0	0	0	3	ENSG00000231971.6	CT69
chr4	46788310	46788363	augPB-10955.t1	0	0	0	0	2	ENSG00000229017.7	LINC01277
chr4	46789205	46789341	augPB-10955.t1	0	0	0	0	2	ENSG00000229017.7	LINC01277
chr4	46803870	46803968	augPB-10955.t1	0	0	0	0	1	ENSG00000229017.7	LINC01277
chr4	53905094	53905287	augPB-10978.t1	0	0	0	0	2	ENSG00000234675.1	AL445123.1
chr4	75667994	75668083	augPB-11086.t1	0	0	0	0	3	ENSG00000271860.7	AL589740.1
chr4	75789071	75789136	augPB-11086.t1	0	0	0	0	1	ENSG00000271860.7	AL589740.1
chr4	83334420	83334500	augPB-11105.t1	0	0	0	0	1	ENSG00000112182.15	BACH2
chr4	83519103	83519156	augPB-11106.t3	0	4	5	1	47	ENSG00000118412.12	CASP8AP2
chr4	83655609	83655790	augPB-11107.t3	0	0	0	0	1	ENSG00000112159.12	MDN1
chr4	99268594	99268683	augPB-11181.t4	0	0	0	0	22	ENSG00000156535.15	CD109
chr4	99268607	99268683	augPB-11181.t2	0	0	0	0	11	ENSG00000156535.15	CD109
chr4	99590376	99590446	augPB-11189.t1	0	0	0	0	2	ENSG00000203909.4	DPPA5
chr4	99590550	99590732	augPB-11189.t1	0	0	0	0	2	ENSG00000203909.4	DPPA5
chr4	99591578	99591664	augPB-11189.t1	0	0	0	0	2	ENSG00000203909.4	DPPA5
chr4	102274057	102274136	augPB-11198.t3	0	0	0	0	5	ENSG00000154079.6	SDHAF4
chr4	109682571	109682641	augPB-11218.t1	0	0	0	0	2	ENSG00000217477.2	AL450346.1
chr4	113682562	113682652	augPB-11231.t1	0	0	0	0	7	ENSG00000112175.8	BMP5
chr4	113794578	113794667	augPB-11231.t7	0	0	0	0	20	ENSG00000112175.8	BMP5
chr4	123518590	123518652	augPB-11294.t3	0	0	0	0	1	ENSG00000112782.19	CLIC5
chr4	125793629	125793683	augPB-11318.t1	0	0	0	0	14	ENSG00000124571.18	XPO5
chr4	128268192	128268391	augPB-11376.t2	0	0	0	0	158	ENSG00000161912.18	ADCY10P1
chr4	128269797	128269894	augPB-11376.t2	0	0	0	0	129	ENSG00000161912.18	ADCY10P1
chr4	128284390	128284662	augPB-11376.t2	0	0	0	0	111	ENSG00000161912.18	ADCY10P1
chr4	128285881	128285968	augPB-11376.t2	0	0	0	0	163	ENSG00000161912.18	ADCY10P1
chr4	133064255	133064364	augPB-11422.t1	0	0	0	0	1	ENSG00000179165.11	PXT1
chr4	139622583	139622691	augCGP-10972.t1	0	0	0	0	31	ENSG00000243753.5	HLA-L
chr4	141787019	141787191	augPB-11636.t1	0	0	0	0	17	ENSG00000287804.1	Z98745.2
chr4	141883458	141883551	augPB-11641.t1	0	0	0	0	21	ENSG00000189298.14	ZKSCAN3
chr4	144850240	144850332	augPB-11720.t3	0	0	0	0	8	ENSG00000168405.17	CMAHP
chr4	149219897	149219968	augPB-11749.t2	0	0	0	0	1	ENSG00000145996.11	CDKAL1
chr4	152233372	152233445	augPB-11760.t1	0	0	0	0	166	ENSG00000124789.11	NUP153
chr4	155322211	155322359	augPB-11775.t1	0	0	0	0	3	ENSG00000234261.4	AL138720.1
chr4	161848214	161848290	augPB-11813.t1	0	0	0	0	1	ENSG00000232234.4	AL355499.1
chr4	163395059	163395152	augPB-11828.t1	0	0	0	0	1	ENSG00000287497.1	AL031123.4
chr4	167675468	167675586	augPB-11870.t1	0	0	0	1	41	ENSG00000250903.9	GMDS-DT
chr5	4693964	4694161	augCGP-3973.t1	0	0	0	0	15	ENSG00000125089.17	SH3TC1
chr5	4695239	4695390	augCGP-3973.t1	0	0	0	0	14	ENSG00000125089.17	SH3TC1
chr5	4696193	4696316	augCGP-3973.t1	0	0	0	0	15	ENSG00000125089.17	SH3TC1
chr5	4700564	4700715	augCGP-3973.t1	0	0	0	0	13	ENSG00000125089.17	SH3TC1
chr5	4701937	4702118	augCGP-3973.t1	0	0	0	0	13	ENSG00000125089.17	SH3TC1
chr5	7370763	7370832	augPB-13662.t1	0	0	0	0	3	ENSG00000173040.13	EVC2
chr5	8888776	8888851	augPB-13681.t1	0	0	0	0	4	ENSG00000109667.12	SLC2A9
chr5	10758888	10758968	augPB-13690.t1	0	0	0	0	2	ENSG00000249631.6	AC005699.1
chr5	13414925	13415047	augPB-13698.t1	0	0	0	0	2	ENSG00000248360.7	LINC00504
chr5	13846318	13846357	augPB-13700.t1	0	0	0	0	1	ENSG00000248360.7	LINC00504
chr5	13852499	13852575	augPB-13700.t1	0	0	0	0	2	ENSG00000248360.7	LINC00504
chr5	48025920	48025965	augPB-13848.t1	4	2	1	0	17	ENSG00000075539.15	FRYL
chr5	48552025	48552122	augPB-13852.t1	0	0	0	0	1	ENSG00000180769.10	WDFY3-AS2
chr5	50170049	50170101	augPB-13857.t2	0	0	0	0	9	ENSG00000138678.11	GPAT3
chr5	63166882	63166921	augPB-13955.t1	0	0	0	0	4	ENSG00000178522.14	AMBN
chr5	63846725	63846764	augPB-13958.t1	0	0	0	0	7	ENSG00000126545.14	CSN1S1
chr5	72243173	72243270	augCGP-4270.t1	0	0	0	0	3	ENSG00000150471.16	ADGRL3
chr5	77739462	77739483	augPB-13997.t1	0	0	0	0	228	ENSG00000090989.18	EXOC1
chr5	80526559	80526630	augPB-14014.t1	0	0	0	0	1	ENSG00000184178.16	SCFD2
chr5	86034331	86034427	augPB-14037.t1	0	0	0	0	1	ENSG00000152591.15	DSPP
chr5	86384358	86384453	augPB-14043.t2	0	0	0	0	170	ENSG00000286618.1	AC131944.1
chr5	89098496	89098556	augPB-14060.t1	0	0	0	0	1	ENSG00000184305.15	CCSER1
chr5	89723570	89723687	augPB-14061.t1	0	0	0	0	1	ENSG00000184305.15	CCSER1
chr5	90846290	90846416	augPB-14064.t1	0	0	0	0	1	ENSG00000152208.13	GRID2
chr5	96305404	96305512	augPB-14077.t1	0	0	0	0	2	ENSG00000163116.10	STPG2
chr5	96453462	96453621	augPB-14077.t1	0	0	0	0	2	ENSG00000163116.10	STPG2
chr5	100685369	100685394	augPB-14102.t4	0	0	0	0	8	ENSG00000138821.13	SLC39A8
chr5	125290598	125290685	augPB-14202.t1	0	0	0	0	1	ENSG00000248491.6	AC093772.1
chr5	125291326	125291364	augPB-14202.t1	0	0	0	0	1	ENSG00000248491.6	AC093772.1
chr5	125533711	125533835	augPB-14204.t1	0	0	0	0	36	ENSG00000151475.6	SLC25A31
chr5	147335874	147335964	augPB-14285.t1	0	0	0	0	3	ENSG00000234828.8	IQCM
chr5	148918018	148918063	augPB-14294.t1	0	0	0	0	13	ENSG00000189099.11	PRSS48
chr5	149626099	149626313	augPB-14301.t1	0	0	0	0	8	ENSG00000251249.2	AC097375.3
chr5	155630076	155630135	augPB-14336.t1	0	0	0	0	2	ENSG00000280140.1	AC098679.4
chr5	155698973	155699054	augPB-14336.t1	0	0	0	0	2	ENSG00000280140.1	AC098679.4
chr5	166039158	166039234	augPB-14375.t1	0	0	0	0	1	ENSG00000129116.19	PALLD
chr5	168568352	168568447	augPB-14383.t1	0	0	0	0	1	ENSG00000248339.1	LINC02504
chr5	172757637	172757816	augPB-14402.t1	0	0	0	0	1	ENSG00000249945.2	AC131094.1
chr5	180041916	180041943	augPB-14415.t1	0	0	0	0	15	ENSG00000218336.9	TENM3
chr5	181047924	181048023	augPB-14427.t1	0	0	0	0	1	ENSG00000283383.1	AC108477.1
chr5	181065352	181065519	augPB-14427.t1	0	0	0	0	1	ENSG00000283383.1	AC108477.1
chr5	181964948	181964993	augPB-14436.t5	0	0	0	0	21	ENSG00000164306.11	PRIMPOL
chr5	183904074	183904143	augPB-14456.t1	0	0	0	0	1	ENSG00000083857.14	FAT1
chr6	5400653	5400750	augPB-22259.t1	0	0	0	0	6	ENSG00000164151.12	ICE1
chr6	33045337	33045425	augPB-22335.t2	0	0	0	0	1	ENSG00000113389.16	NPR3
chr6	33745326	33745577	augPB-22338.t2	0	0	0	0	9	ENSG00000151388.11	ADAMTS12
chr6	34672137	34672223	augPB-22345.t2	0	0	0	0	52	ENSG00000205838.14	TTC23L
chr6	48987500	48987562	augPB-22421.t4	0	0	0	0	56	ENSG00000151883.18	PARP8
chr6	52525883	52525952	augPB-22433.t1	0	0	0	0	11	ENSG00000185305.11	ARL15
chr6	56866723	56866769	augPB-22460.t1	0	0	0	0	1	ENSG00000250127.1	LINC02108
chr6	56869791	56869825	augPB-22460.t1	0	0	0	0	1	ENSG00000250127.1	LINC02108
chr6	72516443	72516502	augPB-22558.t3	0	0	0	0	4	ENSG00000189045.14	ANKDD1B
chr6	72522496	72522595	augPB-22558.t3	0	1	0	0	30	ENSG00000189045.14	ANKDD1B
chr6	84717648	84717708	augPB-22619.t2	0	0	0	0	8	ENSG00000249362.2	LINC02488
chr6	84717648	84717747	augPB-22619.t3	0	0	0	0	4	ENSG00000249362.2	LINC02488
chr6	84759542	84759588	augPB-22619.t2	0	0	0	0	27	ENSG00000249362.2	LINC02488
chr6	85846077	85846209	augPB-22628.t1	0	0	0	0	9	ENSG00000248309.7	MEF2C-AS1
chr6	89462778	89462899	augPB-22639.t1	0	0	0	0	9	ENSG00000249776.5	AC124854.1
chr6	90267809	90267901	augPB-22643.t1	0	0	0	0	40	ENSG00000237187.9	NR2F1-AS1
chr6	91382774	91382797	augCGP-16865.t1	0	0	0	0	36	ENSG00000185261.14	KIAA0825
chr6	92131144	92131441	augPB-22652.t1	0	0	0	0	1	ENSG00000175471.19	MCTP1
chr6	102182933	102182970	augPB-22700.t1	0	0	0	0	6	ENSG00000253776.1	AC099520.2
chr6	107971796	107971870	augPB-22714.t4	0	0	0	0	46	ENSG00000186952.15	TMEM232
chr6	120235511	120235619	augPB-22773.t1	0	0	0	0	5	ENSG00000251538.7	LINC02201
chr6	120242437	120242529	augPB-22773.t1	0	0	0	0	8	ENSG00000251538.7	LINC02201
chr6	120334209	120334221	augPB-22774.t1	0	0	0	1	141	ENSG00000205302.7	SNX2
chr6	122085328	122085354	augPB-22782.t2	0	0	0	0	2	ENSG00000168916.15	ZNF608
chr6	133432936	133433029	augPB-22867.t1	0	0	0	0	48	ENSG00000120708.17	TGFBI
chr6	133486311	133486456	augPB-22867.t2	0	0	0	0	22	ENSG00000120708.17	TGFBI
chr6	135184454	135184623	augPB-22876.t1	0	0	0	0	24	ENSG00000250159.7	AC106791.1
chr6	135200770	135200909	augPB-22876.t1	0	0	0	0	18	ENSG00000250159.7	AC106791.1
chr6	135397762	135397858	augPB-22878.t2	0	0	0	0	160	ENSG00000031003.10	FAM13B
chr6	135729230	135729329	augCGP-17093.t1	0	25	132	50	276	ENSG00000158402.20	CDC25C
chr6	137077552	137077804	augPB-22908.t1	0	0	0	0	1	ENSG00000249526.1	AC008667.1
chr6	151251378	151251495	augPB-23062.t1	0	0	0	0	1	ENSG00000261382.1	AC091962.1
chr6	153812943	153812995	augPB-23076.t1	0	0	0	0	1	ENSG00000170624.13	SGCD
chr6	155089364	155089491	augPB-23085.t1	0	0	0	0	7	ENSG00000039600.11	SOX30
chr6	155089364	155089497	augPB-23085.t2	0	0	0	0	24	ENSG00000039600.11	SOX30
chr6	155794941	155795039	augPB-23093.t1	0	0	0	0	1	ENSG00000254135.3	AC091939.1
chr6	155996859	155997019	augPB-23094.t1	0	0	0	0	1	ENSG00000254135.3	AC091939.1
chr6	156950410	156950530	augPB-23099.t1	0	0	0	0	2	ENSG00000249738.10	AC008691.1
chr6	162212207	162212407	augPB-23125.t2	0	0	0	0	1	ENSG00000241956.10	AC109466.1
chr6	168193126	168193246	augPB-23153.t2	0	0	0	0	1	ENSG00000094755.17	GABRP
chr6	169875136	169875269	augPB-23165.t2	0	0	0	0	1	ENSG00000287814.1	AC011407.1
chr6	170174231	170174354	augPB-23168.t1	0	0	0	0	2	ENSG00000253736.3	AC022217.4
chr6	174393813	174393909	augPB-23215.t2	0	0	0	0	49	ENSG00000087206.17	UIMC1
chr6	176515786	176515919	augPB-23268.t2	0	0	0	0	15	ENSG00000087116.16	ADAMTS2
chr6	178241730	178241822	augPB-23296.t1	0	0	0	0	10	ENSG00000245060.8	LINC00847
chr7	5939475	5939595	augPB-19315.t1	0	0	0	0	33	ENSG00000259962.1	AC007342.2
chr7	5940179	5940239	augPB-19315.t1	0	0	0	0	32	ENSG00000259962.1	AC007342.2
chr7	5940422	5940503	augPB-19315.t1	0	0	0	0	32	ENSG00000259962.1	AC007342.2
chr7	7445014	7445141	augPB-19333.t1	0	0	0	0	61	ENSG00000229389.2	AC111152.1
chr7	7501609	7501663	augPB-19333.t1	0	0	0	0	19	ENSG00000229389.2	AC111152.1
chr7	7505919	7506037	augPB-19333.t1	0	0	0	0	20	ENSG00000229389.2	AC111152.1
chr7	13033334	13033401	augPB-19382.t2	0	0	0	0	16	ENSG00000186073.14	C15orf41
chr7	17166176	17166299	augPB-19413.t1	0	0	0	0	44	ENSG00000051180.17	RAD51
chr7	21570429	21570536	augPB-19497.t1	0	0	0	0	1	ENSG00000137857.17	DUOX1
chr7	24011892	24012043	augPB-19508.t1	0	0	0	0	10	ENSG00000259588.1	AC012050.1
chr7	25186013	25186199	augPB-19516.t3	0	0	0	0	89	ENSG00000103995.14	CEP152
chr7	26409054	26409140	augPB-19526.t2	0	0	0	0	1	ENSG00000104043.14	ATP8B4
chr7	26416632	26416711	augPB-19526.t4	0	0	0	0	1	ENSG00000104043.14	ATP8B4
chr7	38050411	38050467	augPB-19608.t1	0	0	0	0	2	ENSG00000259616.2	AC104574.2
chr7	45612307	45612341	augPB-19687.t1	0	0	0	0	2	ENSG00000285919.1	AC087639.2
chr7	46109321	46109463	augPB-19693.t2	1	0	0	0	85	ENSG00000137819.14	PAQR5
chr7	50339276	50339342	augPB-19722.t1	0	0	0	0	5	ENSG00000183324.11	REC114
chr7	55893140	55893188	augPB-19810.t2	0	0	0	0	1	ENSG00000117971.12	CHRNB4
chr7	56430176	56430275	augPB-19818.t1	0	0	0	0	2	ENSG00000259234.6	ANKRD34C-AS1
chr7	58987635	58987687	augPB-19837.t1	0	0	0	0	1	ENSG00000259594.6	AC023034.1
chr7	68416957	68416978	augPB-19907.t4	0	0	0	0	3	ENSG00000166813.15	KIF7
chr7	70026233	70026335	augPB-19941.t1	0	0	0	0	21	ENSG00000259511.2	UBE2Q2L
chr7	70954804	70954858	augPB-19946.t4	0	0	0	0	5	ENSG00000176463.14	SLCO3A1
chr7	74240002	74240106	augPB-19954.t1	0	0	0	0	1	ENSG00000258773.2	AC087636.1
chr7	77296530	77296609	augPB-19961.t1	0	0	0	0	2	ENSG00000259320.2	AC022523.3
chr7	78348365	78348488	augPB-19968.t4	0	0	0	0	17	ENSG00000103852.13	TTC23
chr7	79410636	79410705	augPB-19975.t4	0	0	0	0	1	ENSG00000140470.14	ADAMTS17
chr7	90836163	90836214	augPB-20118.t1	0	0	0	0	9	ENSG00000257126.6	FOXG1-AS1
chr7	91903291	91903436	augPB-20123.t1	0	0	0	0	5	ENSG00000184304.15	PRKD1
chr7	118540568	118540627	augPB-20260.t1	0	0	0	0	2	ENSG00000259719.6	LINC02284
chr7	121554964	121555045	augPB-20281.t1	0	0	0	0	8	ENSG00000181619.11	GPR135
chr7	122084195	122084260	augPB-20290.t2	0	0	0	0	2	ENSG00000131951.11	LRRC9
chr7	130807748	130807870	augPB-20354.t1	0	0	0	0	7	ENSG00000287167.1	AL133313.1
chr7	142699634	142699724	augPB-20477.t1	0	0	1	0	49	ENSG00000100629.17	CEP128
chr7	149413999	149414158	augPB-20490.t1	0	0	0	0	1	ENSG00000258859.1	LINC02296
chr7	149546763	149546869	augPB-20490.t1	0	0	0	0	1	ENSG00000258859.1	LINC02296
chr7	153759355	153759495	augPB-20519.t3	0	0	0	0	731	ENSG00000133962.8	CATSPERB
chr7	153763317	153763647	augPB-20519.t3	0	0	0	0	730	ENSG00000133962.8	CATSPERB
chr7	153766546	153766734	augPB-20519.t3	0	0	0	0	720	ENSG00000133962.8	CATSPERB
chr7	162873939	162874171	augPB-20598.t2	0	0	0	0	2	ENSG00000196273.8	LINC00523
chr7	163250956	163251061	augPB-20604.t1	0	0	0	0	2	ENSG00000225746.12	MEG8
chr7	166495093	166495111	augPB-20647.t1	0	0	0	0	9	ENSG00000066735.14	KIF26A
chr8	7834928	7835016	augPB-1645.t1	0	0	0	0	3	ENSG00000206042.1	DEFA7P
chr8	16754755	16754914	augPB-1703.t1	0	0	0	0	7	ENSG00000253496.3	AC011586.2
chr8	18093225	18093315	augPB-1712.t2	0	0	0	0	478	ENSG00000078674.17	PCM1
chr8	19295660	19295710	augPB-1720.t1	0	0	0	0	19	ENSG00000253557.6	AC100849.1
chr8	21139893	21140029	augPB-1729.t2	0	0	0	0	2	ENSG00000253199.2	LINC02153
chr8	24615764	24615827	augPB-1770.t3	0	0	0	0	20	ENSG00000042980.13	ADAM28
chr8	28070049	28070096	augPB-1799.t1	0	0	0	0	62	ENSG00000171320.15	ESCO2
chr8	31497087	31497180	augPB-1827.t1	0	0	0	0	5	ENSG00000165392.11	WRN
chr8	34523918	34523993	augPB-1835.t1	0	0	0	0	1	ENSG00000254302.2	AC087855.2
chr8	39832738	39832810	augPB-1872.t1	0	0	0	0	2826	ENSG00000196115.13	ADAM5
chr8	39832984	39833151	augPB-1872.t1	0	0	0	0	2842	ENSG00000196115.13	ADAM5
chr8	39833938	39834020	augPB-1872.t1	0	0	0	0	2856	ENSG00000196115.13	ADAM5
chr8	39845590	39845727	augPB-1872.t1	0	0	0	0	2854	ENSG00000196115.13	ADAM5
chr8	39870786	39870882	augPB-1872.t1	0	0	0	0	2848	ENSG00000196115.13	ADAM5
chr8	39938533	39938696	augPB-1872.t1	0	0	0	0	2818	ENSG00000196115.13	ADAM5
chr8	39940013	39940064	augPB-1872.t1	0	0	0	0	2819	ENSG00000196115.13	ADAM5
chr8	62387266	62387413	augPB-1977.t1	0	0	0	0	1	ENSG00000253834.1	AC025524.1
chr8	62391318	62391410	augPB-1977.t1	0	0	0	0	2	ENSG00000253834.1	AC025524.1
chr8	63345909	63346001	augPB-1980.t1	0	0	0	0	1	ENSG00000185942.11	NKAIN3
chr8	64256911	64257013	augPB-1987.t1	0	0	0	0	9	ENSG00000287844.1	AC018953.2
chr8	66005115	66005232	augPB-1992.t1	0	0	0	0	2	ENSG00000254081.2	LINC01299
chr8	69932650	69933016	augPB-2017.t2	0	0	0	0	2	ENSG00000287971.1	AC093642.7
chr8	82007866	82007939	augPB-2069.t3	0	0	0	0	3	ENSG00000197416.4	FABP12
chr8	86274336	86274448	augPB-2081.t1	0	0	0	0	1	ENSG00000285768.1	LINC02849
chr8	95522250	95522324	augPB-2131.t1	0	0	0	0	2	ENSG00000253773.3	C8orf37-AS1
chr8	95850101	95850276	augPB-2133.t1	0	0	0	0	1	ENSG00000253872.1	AC083836.1
chr8	100504985	100505096	augPB-2156.t1	0	0	0	0	39	ENSG00000034677.13	RNF19A
chr8	103145251	103145310	augPB-2175.t2	0	0	0	0	5	ENSG00000253320.7	AZIN1-AS1
chr8	116418709	116418793	augPB-2222.t1	0	0	0	0	2	ENSG00000249917.3	LINC00536
chr8	119279287	119279378	augPB-2239.t1	0	0	0	0	5	ENSG00000254278.1	AC107953.2
chr8	121616666	121616859	augPB-2252.t1	0	0	0	0	1	ENSG00000253619.1	AC068413.1
chr8	121958679	121958760	augPB-2255.t1	0	0	0	0	1	ENSG00000248690.8	HAS2-AS1
chr8	122247259	122247351	augPB-2256.t2	0	0	0	0	3	ENSG00000248690.8	HAS2-AS1
chr8	122306583	122306688	augPB-2256.t2	0	0	0	0	1	ENSG00000248690.8	HAS2-AS1
chr8	122810228	122810354	augPB-2257.t1	0	0	0	0	2	ENSG00000255364.1	SMILR
chr8	122846380	122846486	augPB-2257.t1	0	0	0	0	1	ENSG00000255364.1	SMILR
chr8	125877145	125877296	augPB-2289.t1	0	0	0	0	2	ENSG00000253111.2	AC091114.1
chr8	127595878	127595990	augPB-2296.t1	0	0	0	0	1	ENSG00000287781.1	AC018714.2
chr8	128434062	128434135	augPB-2300.t1	0	0	0	0	1	ENSG00000249859.11	PVT1
chr8	128450489	128450611	augPB-2300.t1	0	0	0	0	3	ENSG00000249859.11	PVT1
chr8	129130189	129130317	augPB-2301.t1	0	0	0	0	2	ENSG00000229140.10	CCDC26
chr8	132941384	132941488	augPB-2312.t2	0	0	0	0	8	ENSG00000129295.9	LRRC6
chr8	136377721	136377807	augPB-2328.t1	0	0	0	0	2	ENSG00000254101.7	LINC02055
chr8	136389515	136389594	augPB-2328.t1	0	0	0	0	2	ENSG00000254101.7	LINC02055
chr8	141385856	141386044	augPB-2349.t2	0	1	0	0	2	ENSG00000105339.10	DENND3
chr8	142739759	142739870	augPB-2365.t1	0	0	0	0	2	ENSG00000181790.11	ADGRB1
chr8	142796744	142796916	augPB-2365.t1	0	0	0	0	22	ENSG00000181790.11	ADGRB1
chr8	142800448	142800544	augPB-2365.t1	0	0	0	0	23	ENSG00000181790.11	ADGRB1
chr8	142802891	142802931	augPB-2365.t1	0	0	0	0	18	ENSG00000181790.11	ADGRB1
chr8	142802891	142802946	augPB-2365.t3	0	0	0	0	5	ENSG00000181790.11	ADGRB1
chr8	142805462	142806169	augPB-2365.t1	0	0	0	0	22	ENSG00000181790.11	ADGRB1
chr8	142807555	142807591	augPB-2365.t1	0	0	0	0	34	ENSG00000181790.11	ADGRB1
chr8	142807752	142807860	augPB-2365.t1	0	0	0	0	34	ENSG00000181790.11	ADGRB1
chr8	143504956	143505085	augCGP-12667.t1	0	0	0	0	41	ENSG00000181638.19	ZFP41
chr8	143610582	143610678	augPB-2391.t1	0	0	0	0	29	ENSG00000184428.13	TOP1MT
chr8	144028487	144028630	augPB-2409.t1	0	0	0	0	43	ENSG00000203499.11	IQANK1
chr8	144028814	144028979	augPB-2409.t1	0	0	0	0	39	ENSG00000203499.11	IQANK1
chr8	144029071	144029263	augPB-2409.t1	0	0	0	0	47	ENSG00000203499.11	IQANK1
chr8	144029351	144029477	augPB-2409.t1	0	0	0	0	42	ENSG00000203499.11	IQANK1
chr8	144050732	144050872	augPB-2409.t2	0	0	0	0	20	ENSG00000203499.11	IQANK1
chr8	144050732	144050881	augPB-2409.t1	0	0	0	0	20	ENSG00000203499.11	IQANK1
chr8	144051169	144051224	augPB-2409.t1	0	0	0	0	42	ENSG00000203499.11	IQANK1
chr8	144051443	144051536	augPB-2409.t1	0	0	0	0	42	ENSG00000203499.11	IQANK1
chr8	144051772	144051881	augPB-2409.t1	0	0	0	0	42	ENSG00000203499.11	IQANK1
chr8	144051982	144052076	augPB-2409.t1	0	0	0	0	43	ENSG00000203499.11	IQANK1
chr8	144052146	144052281	augPB-2409.t1	0	0	0	0	37	ENSG00000203499.11	IQANK1
chr8	144819738	144819982	augPB-2447.t1	0	0	0	0	20	ENSG00000167701.14	GPT
chr8	145013178	145013279	augCGP-12741.t1	0	0	0	0	6	ENSG00000255085.8	AF186192.2
chr8	145013207	145013279	augPB-2456.t1	0	0	0	0	5	ENSG00000255085.8	AF186192.2
chr8_2700X2731_random	66348	66432	augPB-20758.t1	0	0	0	0	7	ENSG00000177335.11	C8orf31
chr8_2700X2731_random	69731	69841	augPB-20758.t1	0	0	0	0	7	ENSG00000177335.11	C8orf31
chr9	5681115	5681201	augPB-9739.t1	0	0	0	0	1	ENSG00000286687.1	AC022535.2
chr9	6878841	6878979	augPB-9754.t1	0	0	0	0	254	ENSG00000108021.20	TASOR2
chr9	13680360	13680446	augPB-9792.t1	0	0	0	0	1	ENSG00000183049.12	CAMK1D
chr9	24288433	24288496	augPB-9863.t4	0	0	0	0	98	ENSG00000179133.15	C10orf67
chr9	27933319	27934411	augPB-9884.t1	0	4	2	0	8	ENSG00000107890.16	ANKRD26
chr9	28961222	28961264	augPB-9895.t3	0	0	0	0	18	ENSG00000150054.18	MPP7
chr9	28962631	28962643	augPB-9895.t3	0	0	0	0	16	ENSG00000150054.18	MPP7
chr9	28962746	28962767	augPB-9895.t3	0	0	0	0	20	ENSG00000150054.18	MPP7
chr9	31257135	31257354	augCGP-3154.t1	0	0	0	0	285	ENSG00000107951.14	MTPAP
chr9	33707116	33707233	augPB-9924.t3	0	0	0	0	95	ENSG00000216937.13	CCDC7
chr9	33801980	33802064	augPB-9924.t3	0	0	0	0	110	ENSG00000216937.13	CCDC7
chr9	37854712	37854818	augCGP-3181.t1	0	0	0	0	1	ENSG00000237837.1	AC159540.1
chr9	38091623	38091654	augCGP-3183.t1	0	0	0	0	66	ENSG00000175302.5	ANKRD30BP1
chr9	38116007	38116069	augCGP-3183.t1	0	0	0	0	62	ENSG00000175302.5	ANKRD30BP1
chr9	38117994	38118056	augCGP-3183.t1	0	0	0	0	127	ENSG00000175302.5	ANKRD30BP1
chr9	38119995	38120057	augCGP-3183.t1	0	0	0	0	56	ENSG00000175302.5	ANKRD30BP1
chr9	38121978	38122040	augCGP-3183.t1	0	0	0	0	54	ENSG00000175302.5	ANKRD30BP1
chr9	38123963	38124025	augCGP-3183.t1	0	0	0	0	58	ENSG00000175302.5	ANKRD30BP1
chr9	38125940	38126002	augCGP-3183.t1	0	0	0	0	38	ENSG00000175302.5	ANKRD30BP1
chr9	38127920	38127982	augCGP-3183.t1	0	0	0	0	36	ENSG00000175302.5	ANKRD30BP1
chr9	38140832	38140863	augPB-9935.t2	0	0	0	0	107	ENSG00000175302.5	ANKRD30BP1
chr9	38167143	38167246	augCGP-3183.t1	0	0	0	0	74	ENSG00000175302.5	ANKRD30BP1
chr9	38284813	38284927	augPB-9938.t1	0	0	0	0	3	ENSG00000235687.9	LINC00993
chr9	39981570	39981601	augPB-9947.t1	0	0	0	0	11	ENSG00000180777.14	ANKRD30B
chr9	40007173	40007204	augPB-9947.t1	0	0	0	0	28	ENSG00000180777.14	ANKRD30B
chr9	46325480	46325567	augCGP-3239.t1	0	0	0	0	1	ENSG00000234993.1	CUBNP2
